Date,benchmark_SP500,BB_COM,EUROSTOXX50,GER_10Y,JAP_10Y,N225,SP500,SPGSGC,US_10Y
2015-12-22,2038.97,77.169,3214.32,140.39,146.06,18886.7,2038.97,625.35,118.78125
2015-12-28,2056.5,77.879,3256.49,140.71,146.12,18873.35,2056.5,621.97,118.84375
2015-12-29,2078.36,79.0418,3314.28,139.79,146.14,18982.23,2078.36,621.8,118.265625
2015-12-30,2063.36,78.0881,3287.98,140.02,146.13,19033.71,2063.36,617.02,118.3125
2016-01-04,2012.66,77.9054,3164.76,140.57,146.19,18450.98,2012.66,625.99,118.765625
2016-01-05,2016.71,77.6628,3178.01,140.99,146.19,18374.0,2016.71,627.85,118.90625
2016-01-06,1990.26,76.6414,3139.32,141.5,146.25,18191.32,1990.26,635.71,119.4375
2016-01-07,1943.09,76.6828,3084.68,141.37,146.31,17767.34,1943.09,644.97,119.71875
2016-01-08,1922.03,76.7265,3033.47,141.63,146.41,17697.96,1922.03,639.29,120.015625
2016-01-12,1938.68,74.4338,3064.66,141.28,146.46,17218.96,1938.68,631.88,120.265625
2016-01-13,1890.28,74.63,3073.02,141.81,146.58,17715.63,1890.28,633.06,120.34375
2016-01-14,1921.84,74.5594,3024.0,141.58,146.46,17240.95,1921.84,625.12,120.40625
2016-01-15,1880.33,73.4877,2952.48,142.05,146.61,17147.11,1880.33,635.07,120.921875
2016-01-19,1881.33,73.6098,2980.49,142.01,146.64,17048.37,1881.33,634.08,120.734375
2016-01-20,1859.33,72.8759,2882.59,142.59,146.66,16416.19,1859.33,643.98,121.296875
2016-01-21,1868.99,73.7915,2943.92,143.23,146.59,16017.26,1868.99,639.21,121.015625
2016-01-22,1906.9,75.2355,3023.21,142.92,146.54,16958.53,1906.9,638.27,120.78125
2016-01-25,1877.08,74.4959,3001.78,143.17,146.58,17110.91,1877.08,643.69,121.140625
2016-01-26,1903.63,75.499,3032.84,143.42,146.63,16708.9,1903.63,652.42,121.234375
2016-01-27,1882.95,76.1198,3043.47,143.79,146.65,17163.92,1882.95,649.92,121.296875
2016-01-28,1893.36,76.1049,2979.42,143.98,146.61,17041.45,1893.36,649.8,121.484375
2016-01-29,1940.24,77.2234,3045.09,144.81,147.48,17518.3,1940.24,649.98,122.015625
2016-02-01,1939.38,75.9526,3021.01,144.52,147.62,17865.23,1939.38,656.73,121.71875
2016-02-02,1903.03,74.85,2951.85,145.13,147.62,17750.68,1903.03,656.26,122.578125
2016-02-03,1912.53,76.2718,2896.63,145.18,147.82,17191.25,1912.53,664.47,122.359375
2016-02-04,1915.45,76.1419,2905.3,145.09,147.97,17044.99,1915.45,673.91,122.78125
2016-02-05,1880.05,75.5965,2879.39,145.29,148.44,16819.59,1880.05,674.02,122.78125
2016-02-08,1853.44,75.5048,2785.17,146.15,148.35,17004.3,1853.44,697.43,123.484375
2016-02-09,1852.21,74.0028,2736.5,145.87,149.27,16085.44,1852.21,697.83,123.578125
2016-02-10,1851.86,73.916,2789.05,146.03,148.92,15713.39,1851.86,695.51,124.015625
2016-02-12,1864.78,75.4389,2756.16,145.57,148.16,14952.61,1864.78,721.59,123.359375
2016-02-16,1895.58,74.7166,2821.26,145.66,148.43,16054.43,1895.58,703.42,123.234375
2016-02-17,1926.82,76.0288,2897.72,145.66,148.18,15836.36,1926.82,705.29,122.765625
2016-02-18,1917.83,75.7455,2895.15,146.39,148.42,16196.8,1917.83,713.96,123.375
2016-02-19,1917.78,75.1058,2871.05,146.28,148.53,15967.17,1917.78,716.58,123.25
2016-02-22,1945.5,75.9732,2933.91,146.61,148.65,16111.05,1945.5,704.53,123.1875
2016-02-23,1921.27,75.1753,2887.38,146.7,148.64,16052.05,1921.27,711.81,123.4375
2016-02-24,1929.8,75.7747,2820.24,146.81,149.01,15915.79,1929.8,721.41,123.265625
2016-02-25,1951.7,75.7443,2877.42,147.22,149.06,16140.34,1951.7,721.24,123.53125
2016-02-26,1948.05,75.4617,2929.16,147.11,149.12,16188.41,1948.05,710.53,123.078125
2016-02-29,1932.23,75.9463,2945.75,147.59,149.18,16026.76,1932.23,718.68,123.234375
2016-03-01,1978.35,76.0847,2996.39,147.03,149.17,16085.51,1978.35,716.58,122.328125
2016-03-02,1986.45,76.4606,3022.14,146.35,149.05,16746.55,1986.45,722.99,122.140625
2016-03-03,1993.4,76.8692,3012.87,146.81,148.7,16960.16,1993.4,732.53,122.1875
2016-03-04,1999.99,78.3828,3037.35,146.32,148.9,17014.78,1999.99,739.81,121.9375
2016-03-07,2001.76,79.296,3021.09,146.24,149.03,16911.32,2001.76,736.04,121.71875
2016-03-08,1979.26,78.4241,3002.01,146.61,149.4,16783.15,1979.26,735.55,122.296875
2016-03-09,1989.26,79.4445,3016.18,145.97,148.65,16642.2,1989.26,732.45,121.953125
2016-03-10,1989.57,79.3796,2970.78,145.17,148.69,16852.35,1989.57,741.59,121.390625
2016-03-11,2022.19,79.9471,3073.8,145.62,148.57,16938.87,2022.19,733.99,121.09375
2016-03-14,2019.64,79.4295,3091.98,145.26,148.78,17233.75,2019.64,725.66,121.21875
2016-03-15,2015.93,78.8207,3067.21,145.08,148.49,17117.07,2015.93,717.4,121.15625
2016-03-16,2027.22,79.5999,3062.05,145.67,148.86,16974.45,2027.22,716.7,121.84375
2016-03-17,2040.59,81.2888,3043.1,146.25,148.86,16936.38,2040.59,737.25,121.90625
2016-03-18,2049.58,80.7557,3059.77,146.42,149.3,16724.81,2049.58,730.96,122.15625
2016-03-22,2049.8,81.2301,3051.23,146.18,149.3,17048.55,2049.8,727.93,121.53125
2016-03-23,2036.71,79.5757,3042.42,146.64,149.44,17000.98,2036.71,713.55,122.0625
2016-03-24,2035.94,79.2517,2986.73,146.81,149.44,16892.33,2035.94,712.33,121.953125
2016-03-29,2055.01,79.3072,3004.87,147.49,149.37,17103.53,2055.01,720.48,122.765625
2016-03-30,2063.95,78.9293,3044.1,147.27,149.41,16878.96,2063.95,715.3,122.765625
2016-03-31,2059.74,78.8272,3004.93,147.24,148.89,16758.67,2059.74,719.38,123.203125
2016-04-01,2072.78,77.9417,2953.28,147.43,149.07,16164.16,2072.78,712.33,123.171875
2016-04-04,2066.13,77.1817,2962.28,147.45,149.28,16123.27,2066.13,709.89,123.28125
2016-04-05,2045.17,76.9725,2890.35,147.93,149.14,15732.82,2045.17,715.88,123.546875
2016-04-06,2066.66,77.6481,2909.36,147.63,149.08,15715.36,2066.66,712.51,123.375
2016-04-07,2041.91,77.4519,2871.57,148.03,148.97,15749.84,2041.91,720.48,123.890625
2016-04-08,2047.6,79.0288,2911.98,147.97,149.24,15821.52,2047.6,724.15,123.75
2016-04-11,2041.99,79.2825,2924.23,147.74,149.26,15751.13,2041.99,732.42,123.703125
2016-04-12,2061.72,80.8911,2942.09,147.07,149.33,15928.79,2061.72,734.11,123.25
2016-04-13,2082.42,81.2446,3039.19,147.6,149.22,16381.22,2082.42,726.77,123.296875
2016-04-14,2082.78,80.6462,3060.86,147.08,149.27,16911.05,2082.78,714.08,123.0
2016-04-15,2080.73,80.3927,3054.34,147.53,149.47,16848.03,2080.73,718.79,123.296875
2016-04-18,2094.34,80.6782,3064.03,147.22,149.49,16275.95,2094.34,719.03,123.203125
2016-04-19,2100.8,82.6543,3112.99,147.06,149.58,16874.44,2100.8,730.26,123.015625
2016-04-20,2102.4,84.1773,3142.52,147.0,149.64,16906.54,2102.4,730.32,122.546875
2016-04-21,2091.48,83.588,3151.69,146.37,149.52,17363.62,2091.48,727.93,122.40625
2016-04-22,2091.58,83.0537,3141.12,146.41,149.68,17572.49,2091.58,716.12,122.234375
2016-04-25,2087.79,82.8806,3117.62,145.97,149.2,17439.3,2087.79,722.05,122.0625
2016-04-26,2091.7,83.8387,3121.29,145.46,149.44,17353.28,2091.7,723.92,121.953125
2016-04-27,2095.15,84.309,3130.43,146.0,149.0,17290.49,2095.15,727.99,122.609375
2016-04-28,2075.81,84.8377,3125.43,146.28,149.08,16666.05,2075.81,737.31,122.765625
2016-05-02,2081.43,84.72,3032.6,145.79,149.38,16147.38,2081.43,754.42,122.375
2016-05-06,2057.14,83.393,2936.84,147.32,149.48,16106.72,2057.14,753.66,123.25
2016-05-09,2058.69,81.7576,2955.83,147.73,149.41,16216.03,2058.69,738.01,123.515625
2016-05-10,2084.39,83.3606,2978.97,147.85,149.38,16565.19,2084.39,737.25,123.40625
2016-05-11,2064.46,84.7138,2956.71,147.9,149.45,16579.01,2064.46,743.82,123.546875
2016-05-12,2064.11,84.7504,2935.46,147.48,149.53,16646.34,2064.11,741.44,123.28125
2016-05-13,2046.61,84.4663,2956.63,147.93,149.51,16412.21,2046.61,742.31,123.65625
2016-05-16,2066.66,85.1403,2951.39,147.57,149.53,16466.4,2066.66,743.25,123.203125
2016-05-17,2047.21,85.7167,2938.09,147.63,149.5,16652.8,2047.21,744.93,123.015625
2016-05-18,2047.63,85.3994,2956.43,147.04,149.41,16644.69,2047.63,743.54,122.328125
2016-05-19,2040.04,84.6832,2919.22,147.31,149.11,16646.66,2040.04,732.18,122.359375
2016-05-20,2052.32,84.8666,2962.16,147.34,149.39,16736.35,2052.32,731.25,122.5
2016-05-23,2048.04,84.3763,2932.93,147.29,149.33,16654.6,2048.04,730.61,122.5
2016-05-24,2076.06,84.1733,3010.12,147.27,149.37,16498.76,2076.06,717.4,122.234375
2016-05-25,2090.54,85.1889,3061.6,147.44,149.32,16757.35,2090.54,714.14,122.21875
2016-05-26,2090.1,85.354,3071.21,147.71,149.51,16772.46,2090.1,711.87,122.59375
2016-05-27,2099.06,85.4675,3078.48,147.65,149.61,16834.84,2099.06,708.37,122.265625
2016-05-31,2096.96,85.3383,3063.48,147.71,149.61,17234.98,2096.96,708.84,122.421875
2016-06-01,2099.33,85.9085,3038.77,147.75,149.65,16955.73,2099.33,707.21,122.46875
2016-06-02,2105.26,86.7062,3033.86,148.09,149.55,16562.55,2105.26,705.99,122.765625
2016-06-03,2099.13,87.1411,2997.55,148.8,149.57,16642.23,2099.13,723.63,123.78125
2016-06-06,2109.41,88.1137,3001.9,148.55,149.75,16580.03,2109.41,726.25,123.546875
2016-06-07,2112.13,88.2886,3040.69,148.91,149.74,16675.45,2112.13,726.01,123.703125
2016-06-08,2119.12,89.9368,3019.76,148.9,149.58,16830.92,2119.12,734.92,123.75
2016-06-09,2115.48,89.8772,2989.03,149.18,149.75,16668.41,2115.48,740.98,123.8125
2016-06-10,2096.07,88.9427,2911.11,149.32,150.0,16601.36,2096.07,742.84,124.265625
2016-06-13,2079.06,89.0837,2853.52,149.28,150.05,16019.18,2079.06,749.24,124.5625
2016-06-14,2075.32,88.7731,2797.18,149.57,150.14,15859.0,2075.32,749.94,124.515625
2016-06-15,2071.5,88.4692,2830.3,149.79,150.4,15919.58,2071.5,750.06,124.984375
2016-06-16,2077.99,87.2339,2819.3,149.74,150.41,15434.14,2077.99,755.94,124.875
2016-06-17,2071.22,88.7212,2849.17,149.49,149.93,15599.66,2071.22,753.84,124.640625
2016-06-20,2083.25,89.4538,2942.88,148.9,149.95,15965.3,2083.25,752.27,124.046875
2016-06-21,2088.9,88.5833,2967.34,148.82,149.87,16169.11,2088.9,740.86,123.953125
2016-06-22,2085.45,88.0189,2978.31,149.1,149.85,16065.72,2085.45,739.4,124.109375
2016-06-23,2113.32,88.3454,3037.86,148.26,149.82,16238.35,2113.32,735.39,123.5625
2016-06-24,2037.41,86.9557,2776.09,150.05,150.36,14952.02,2037.41,769.91,125.296875
2016-06-27,2000.54,86.6558,2697.44,151.17,150.29,15309.21,2000.54,771.25,126.109375
2016-06-28,2036.09,88.3016,2758.67,151.13,150.56,15323.14,2036.09,767.29,125.84375
2016-06-29,2070.77,89.2984,2832.18,151.01,150.65,15566.83,2070.77,772.53,125.40625
2016-06-30,2098.86,88.8423,2864.74,150.28,150.59,15575.92,2098.86,768.86,125.734375
2016-07-01,2102.95,89.6788,2883.06,151.36,150.99,15682.48,2102.95,779.58,125.921875
2016-07-05,2088.55,87.4282,2812.88,152.11,150.98,15669.33,2088.55,791.05,126.46875
2016-07-06,2099.73,87.5272,2761.37,151.98,151.15,15378.99,2099.73,795.94,126.484375
2016-07-07,2097.9,85.5334,2780.1,151.83,151.24,15276.24,2097.9,793.03,126.3125
2016-07-08,2129.9,86.4023,2838.01,152.22,151.33,15106.98,2129.9,791.72,126.484375
2016-07-11,2137.16,86.0815,2885.32,151.73,151.26,15708.82,2137.16,791.55,125.859375
2016-07-12,2152.14,87.4889,2933.44,150.78,151.35,16095.65,2152.14,780.04,125.203125
2016-07-13,2152.43,86.9767,2926.14,151.5,151.29,16231.43,2152.43,785.79,125.4375
2016-07-14,2163.75,87.1196,2963.07,151.08,151.13,16385.89,2163.75,779.98,125.03125
2016-07-15,2161.74,86.6984,2958.65,150.47,150.77,16497.85,2161.74,777.19,124.96875
2016-07-19,2163.78,85.7484,2931.1,150.9,150.79,16723.31,2163.78,780.1,124.984375
2016-07-20,2173.02,85.1563,2966.95,150.65,150.95,16681.89,2173.02,772.53,124.703125
2016-07-21,2165.17,84.952,2968.49,150.77,150.87,16810.22,2165.17,779.52,125.03125
2016-07-22,2175.03,84.6352,2972.23,150.82,150.85,16627.25,2175.03,775.21,124.859375
2016-07-25,2168.48,83.9236,2973.22,150.96,151.03,16620.29,2168.48,772.71,124.765625
2016-07-26,2169.18,83.7215,2978.9,150.97,151.19,16383.04,2169.18,773.35,124.84375
2016-07-27,2166.58,83.127,2999.48,151.84,151.66,16664.82,2166.58,776.96,125.359375
2016-07-28,2170.06,83.3984,2966.1,151.76,151.46,16476.84,2170.06,780.86,125.328125
2016-07-29,2173.6,84.2809,2990.76,152.18,150.28,16569.27,2173.6,790.35,125.765625
2016-08-01,2170.84,82.8974,2967.31,151.71,149.92,16635.77,2170.84,791.57,125.28125
2016-08-02,2157.03,82.7299,2906.98,150.97,149.03,16391.45,2157.03,799.14,125.09375
2016-08-03,2163.79,83.5472,2911.06,151.19,149.28,16083.11,2163.79,794.54,125.265625
2016-08-04,2164.25,83.9078,2932.34,151.76,149.09,16254.89,2164.25,796.11,125.640625
2016-08-05,2182.87,83.8543,2973.71,151.36,149.3,16254.45,2182.87,782.72,124.796875
2016-08-08,2180.89,84.3172,2982.92,151.37,148.88,16650.57,2180.89,780.92,124.703125
2016-08-09,2181.74,83.7521,3029.18,151.79,149.23,16764.97,2181.74,784.06,125.03125
2016-08-10,2175.49,83.2293,3018.46,152.13,149.39,16735.12,2175.49,787.09,125.421875
2016-08-12,2184.05,84.0555,3044.94,151.9,149.3,16919.92,2184.05,782.02,125.25
2016-08-15,2190.15,85.2385,3046.65,151.54,149.05,16869.56,2190.15,784.52,124.90625
2016-08-16,2178.15,85.7227,3016.19,151.15,149.21,16596.51,2178.15,790.0,124.703125
2016-08-17,2182.22,85.8719,2980.54,151.42,149.03,16745.64,2182.22,785.28,124.921875
2016-08-18,2187.02,86.7407,2995.3,151.8,149.09,16486.01,2187.02,790.17,125.109375
2016-08-19,2183.87,86.2364,2968.2,151.31,149.15,16545.82,2183.87,783.77,124.6875
2016-08-22,2182.64,85.6704,2960.37,151.78,149.01,16598.19,2182.64,782.14,124.953125
2016-08-23,2186.9,86.0734,2993.73,151.93,149.26,16497.36,2186.9,783.71,124.984375
2016-08-24,2175.44,85.0698,3008.59,151.82,149.14,16597.3,2175.44,774.16,124.90625
2016-08-25,2172.47,85.0535,2987.69,151.63,149.25,16555.95,2172.47,771.19,124.765625
2016-08-26,2169.04,84.9846,3010.36,151.31,149.17,16360.71,2169.04,771.95,124.140625
2016-08-29,2180.38,84.4593,2998.5,151.96,149.13,16737.49,2180.38,772.65,124.71875
2016-08-30,2176.12,83.6551,3030.75,151.95,149.21,16725.36,2176.12,766.48,124.640625
2016-08-31,2170.95,82.7727,3023.13,151.52,149.11,16887.4,2170.95,763.51,124.484375
2016-09-01,2170.86,82.1007,3017.49,151.65,148.96,16926.84,2170.86,766.83,124.625
2016-09-02,2179.98,82.9889,3079.74,151.46,148.8,16925.68,2179.98,772.42,124.4375
2016-09-06,2186.48,83.3865,3070.16,152.28,148.88,17081.98,2186.48,788.31,125.0625
2016-09-07,2186.16,83.9304,3091.66,152.44,149.18,17012.44,2186.16,785.51,125.0
2016-09-08,2181.3,85.1478,3083.54,151.57,149.01,16958.77,2181.3,781.09,124.546875
2016-09-09,2127.81,84.0242,3053.2,150.58,148.83,16965.76,2127.81,776.96,124.046875
2016-09-12,2159.04,84.0834,3012.88,150.58,148.89,16672.92,2159.04,771.77,124.234375
